track_id,album_title,track_bit_rate,track_duration,track_explicit,genre,track_interest,track_listens,track_number,track_title,track_url
92548,Best Bytes Volume 2,256000,06:24,Radio-Safe,15,7222,4396,3,Memories,http://freemusicarchive.org/music/Psychadelik_Pedestrian/Best_Bytes_Volume_2/03_Psychadelik_Pedestrian_Memories
106562,Classics By Request,128000,02:09,Radio-Safe,12,7504,6166,1,By Request,http://freemusicarchive.org/music/Apache_Tomcat/Classics_By_Request/01_Apache_Tomcat_-_By_Request
106569,Classics By Request,128000,03:57,Radio-Safe,12,10942,9111,8,Stormy Moods Orchestra,http://freemusicarchive.org/music/Apache_Tomcat/Classics_By_Request/08_Apache_Tomcat_-_Stormy_Moods_Orchestra
10961,Live at the Isabella Stewart Gardner Museum,128000,31:10,Radio-Safe,5,7309,3919,4,"Mozart: String Quartet No. 19 in C Major, K. 465, “Dissonant”",http://freemusicarchive.org/music/Borromeo_String_Quartet/Live_at_the_Isabella_Stewart_Gardner_Museum/Mozart_String_Quartet_No_19_in_C_Major_K_465_Dissonant
14385,Live on WFMU with Irene Trudel 6/1/2009,256000,03:16,Radio-Safe,2,10095,8340,1,Honeybee,http://freemusicarchive.org/music/Zee_Avi/Live_on_WFMU_with_Irene_Trudel_612009/Honeybee
18166,See Mystery Lights (Instrumentals),192000,08:54,Radio-Safe,15,24087,14784,4,It's Boring-You Can Live Anywhere You Want (Instrumental),http://freemusicarchive.org/music/YACHT/See_Mystery_Lights_Instrumentals/Its_Boring-You_Can_Live_Anywhere_You_Want_Instrumental
18838,She Hate Me,192000,02:17,Radio-Safe,21,5947,3179,5,The La La joint,http://freemusicarchive.org/music/The_Custodian_of_Records/She_Hate_Me/The_La_La_joint
57109,Bonus Beat Blast 2011,205607,01:45,Radio-Safe,15,10826,4236,54,Nocturne No. 3,http://freemusicarchive.org/music/Raleigh_Moncrief/Bonus_Beat_Blast_2011/54_raleigh_moncrief-nocturne_no_3
57121,Bonus Beat Blast 2011,216363,00:41,Radio-Safe,15,15509,9005,42,1.april,http://freemusicarchive.org/music/Julian_Sartorius/Bonus_Beat_Blast_2011/42_julian_sartorius-1_april
106524,What's Later?,128000,04:29,Radio-Safe,12,8729,6940,17,Somewhere In My Mind,http://freemusicarchive.org/music/Apache_Tomcat/Whats_Later/17_Somewhere_In_My_Mind
108360,What's Later?,128000,02:47,Radio-Safe,12,12199,10210,10,Sky,http://freemusicarchive.org/music/Apache_Tomcat/Whats_Later/10_Sky
127342,Through The Lens,320000,02:29,Radio-Safe,17,23818,15058,3,Monkeybars,http://freemusicarchive.org/music/Andy_G_Cohen/Through_The_Lens/Andy_G_Cohen_-_Monkeybars
3769,Live at WFMU on Talk's Cheap 8/11/2008,256000,05:42,Radio-Safe,10,5561,4020,3,Space Forklift,http://freemusicarchive.org/music/Kurt_Vile/Live_at_WFMU_on_Talks_Cheap_8112008/Space_Forklift
4850,Favorite Works,256000,02:44,Radio-Safe,5,13686,13221,6,"Preludes, Book 2 - ",http://freemusicarchive.org/music/Paul_Pitman/Favorite_Works/Preludes_Book_2_-_
6383,Keyif Live on WFMU from the 2009 Golden Festival in NYC,256000,05:12,Radio-Safe,2,6200,4867,4,Telegrafin Tellerine,http://freemusicarchive.org/music/Orkestra_Keyif/Keyif_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/Telegrafin_Tellerine
10618,Phoning It In 06/15/05,128000,02:24,Radio-Safe,3,6709,5923,9,I Remember,http://freemusicarchive.org/music/Billy_Childish/Phoning_It_In_061505_1370/I_Remember
10960,Live at the Isabella Stewart Gardner Museum,128000,31:47,Radio-Safe,5,11330,3785,6,"Mozart: String Quartet in A Major, K. 464",http://freemusicarchive.org/music/Borromeo_String_Quartet/Live_at_the_Isabella_Stewart_Gardner_Museum/Mozart_String_Quartet_in_A_Major_K_464
11552,Rah Wilfy,192000,03:34,Radio-Safe,2,13491,8336,0,Rah Wilfy,http://freemusicarchive.org/music/Set_Badria_Anwar/Rah_Wilfy/Rah_Wilfy
15559,Slums of Heaven,320000,03:43,Radio-Safe,15,11351,5605,1,Slums of Heaven,http://freemusicarchive.org/music/Smoked_Meat_Fax_Machine/Slums_of_Heaven/Slums_of_Heaven
15564,Low Mileage Lease EP,320000,04:27,Radio-Safe,15,10806,4283,1,Victory,http://freemusicarchive.org/music/Smoked_Meat_Fax_Machine/Low_Mileage_Lease_EP/Victory
15879,Mahler's Disciple: live and studio recordings,64000,03:59,Radio-Safe,5,16572,10428,1,"Mozart, Symphony No.40, Third Movement",http://freemusicarchive.org/music/Oskar_Fried/Mahlers_Disciple_live_and_studio_recordings/153friedmp3
18165,See Mystery Lights (Instrumentals),192000,04:10,Radio-Safe,15,17282,10550,3,I'm In Love With A Ripper (Instrumental),http://freemusicarchive.org/music/YACHT/See_Mystery_Lights_Instrumentals/Im_In_Love_With_A_Ripper_Instrumental
19135,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",256000,03:33,Radio-Safe,3,3452,2848,9,Somebody Knockin',http://freemusicarchive.org/music/T-Model_Ford/Paul_Wine_Jones_T-Model_Ford__Kenny_Brown_Live_at_WFMU_on_David_Suismans_Show_2004/Somebody_Knockin
111862,Yuletide in Tongues,256000,04:03,Radio-Safe,2,39335,30752,1,Cantique de Noël,http://freemusicarchive.org/music/Kathleen_Martin/Yuletide_in_Tongues/Cantique_de_Nol
3711,Live at WFMU on Brian Turner's Show on 6/10/2008,256000,07:56,Radio-Safe,3,8316,3626,3,Gone,http://freemusicarchive.org/music/Ignatz/Live_at_WFMU_on_Brian_Turners_Show_on_6102008/Gone
6469,Keyif Live on WFMU from the 2009 Golden Festival in NYC,256000,05:08,Radio-Safe,2,7938,4145,1,Derya'da Deryaliklar,http://freemusicarchive.org/music/Orkestra_Keyif/Keyif_Live_on_WFMU_from_the_2009_Golden_Festival_in_NYC/Deryada_Deryaliklar
8974,Phoning It In 04/20/05,128000,01:33,Radio-Safe,10,9666,1955,5,True Love Will Find You In The End,http://freemusicarchive.org/music/Daniel_Johnston/Phoning_It_In_042005/True_Love_Will_Find_You_In_The_End
10617,Phoning It In 06/15/05,128000,03:08,Radio-Safe,3,5717,4312,6,Baby Please Don't Go [traditional],http://freemusicarchive.org/music/Billy_Childish/Phoning_It_In_061505_1370/Baby_Please_Dont_Go_traditional
16992,In Sound and Thought,128000,05:14,Radio-Safe,5,8141,3574,1,"Bach-Feinburg, Prelude in E",http://freemusicarchive.org/music/Samuil_Feinberg/In_Sound_and_Thought/146feinberg_bachmp3
18855,She Hate Me,192000,00:47,Radio-Safe,21,7844,5684,22,Philly Guts,http://freemusicarchive.org/music/The_Custodian_of_Records/She_Hate_Me/Philly_Guts
19134,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",256000,04:46,Radio-Safe,3,3483,3204,8,Wish I Was a Catfish,http://freemusicarchive.org/music/T-Model_Ford/Paul_Wine_Jones_T-Model_Ford__Kenny_Brown_Live_at_WFMU_on_David_Suismans_Show_2004/Wish_I_Was_a_Catfish
56568,"Selections, Fall 2011",128000,12:36,Radio-Safe,5,15666,11489,0,Chansons de Bilitis (Debussy),http://freemusicarchive.org/music/Paula_Robison_flute_Mariko_Anraku_harp/Selections_Fall_2011/debussy_chansons_bilitis
57096,Bonus Beat Blast 2011,206885,02:08,Radio-Safe,15,14319,6305,67,Duckbag,http://freemusicarchive.org/music/Wake/Bonus_Beat_Blast_2011/67_wake-duckbag
106564,Classics By Request,128000,03:13,Radio-Safe,12,7728,5962,3,Victoria's Son,http://freemusicarchive.org/music/Apache_Tomcat/Classics_By_Request/03_Apache_Tomcat_-_Victorias_Son
1427,Painted Shadows,128000,04:08,Radio-Safe,12,3016,2548,6,I Feel Evils,http://freemusicarchive.org/music/Plastic_Crimewave_Sound/Painted_Shadows/I_Feel_Evils
3768,Live at WFMU on Talk's Cheap 8/11/2008,256000,03:40,Radio-Safe,10,7220,5761,2,It's Alright,http://freemusicarchive.org/music/Kurt_Vile/Live_at_WFMU_on_Talks_Cheap_8112008/Its_Alright
10033,Mussorgsky's Pictures at an Exhibition,256000,02:43,Radio-Safe,5,10932,9776,2,I. Gnomus Vivo,http://freemusicarchive.org/music/Skidmore_College_Orchestra/Mussorgskys_Pictures_at_an_Exhibition/I_Gnomus_Vivo
10038,Mussorgsky's Pictures at an Exhibition,256000,02:20,Radio-Safe,5,8248,7155,7,IV. Bydlo Sempre moderato pesante,http://freemusicarchive.org/music/Skidmore_College_Orchestra/Mussorgskys_Pictures_at_an_Exhibition/IV_Bydlo_Sempre_moderato_pesante
10696,2005 Stayin Alive InstruMentals,192000,01:49,Radio-Safe,21,20284,13668,0,2.18.05 dai,http://freemusicarchive.org/music/BOPD/2005_Stayin_Alive_InstruMentals/21805_dai
16304,Long Lonesome Blues,64000,02:57,Radio-Safe,3,9486,7740,1,Bad Luck Blues,http://freemusicarchive.org/music/Blind_Lemon_Jefferson/Long_Lonesome_Blues/blindlemon13mp3
18595,Sophie Tucker - Singles,80000,04:12,Radio-Safe,8,10710,8106,0,Some Of These Days,http://freemusicarchive.org/music/Sophie_Tucker/Sophie_Tucker_-_Singles_1582/Some_Of_These_Days
18603,Sophie Tucker - Singles,128000,02:05,Radio-Safe,8,8242,7393,0,Reuben Rag,http://freemusicarchive.org/music/Sophie_Tucker/Sophie_Tucker_-_Singles_1582/Reuben_Rag
18643,Folk Den Project,32000,03:33,Radio-Safe,3,3265,2920,0,St James Infirmary,http://freemusicarchive.org/music/Roger_McGuinn/Folk_Den_Project/St_James_Infirmary
18857,She Hate Me,192000,02:52,Radio-Safe,21,6354,4904,24,Final say,http://freemusicarchive.org/music/The_Custodian_of_Records/She_Hate_Me/Final_say
20159,Antique Phonograph Music Program 05/19/2009,256000,02:47,Radio-Safe,8,2767,2031,0,Fluffy Ruffles,http://freemusicarchive.org/music/All_Star_Trio/Antique_Phonograph_Music_Program_05192009/Fluffy_Ruffles
20435,Combed Over Chrome EP,278940,03:32,Radio-Safe,15,6167,2881,1,Combed Over Chrome,http://freemusicarchive.org/music/Raleigh_Moncrief/Combed_Over_Chrome_EP/Combed_Over_Chrome
20436,Combed Over Chrome EP,284835,05:43,Radio-Safe,15,4631,2362,2,Goldrush,http://freemusicarchive.org/music/Raleigh_Moncrief/Combed_Over_Chrome_EP/Goldrush
20745,Antique Phonograph Music Program 7/28/2009,256000,02:31,Radio-Safe,8,3256,2398,0,The Whistler and His Dog,http://freemusicarchive.org/music/Arthur_Pryors_Band/Antique_Phonograph_Music_Program_7282009/The_Whistler_and_His_Dog
57091,Bonus Beat Blast 2011,192968,02:00,Radio-Safe,15,13578,5952,70,My Headache,http://freemusicarchive.org/music/Wake/Bonus_Beat_Blast_2011/70_wake-my_headache
57115,Bonus Beat Blast 2011,207183,02:02,Radio-Safe,15,10466,4552,48,The St. Marks Shake,http://freemusicarchive.org/music/Lawrence_Grey/Bonus_Beat_Blast_2011/48_lawrence_grey-the_st_marks_shake
57145,Bonus Beat Blast 2011,201192,00:08,Radio-Safe,15,29052,18978,17,Racecar Drums,http://freemusicarchive.org/music/Daedelus/Bonus_Beat_Blast_2011/17_daedelus-racecar_drum
57158,Bonus Beat Blast 2011,208423,02:02,Radio-Safe,15,21381,14617,4,Exotic2,http://freemusicarchive.org/music/Andrew_Pekler/Bonus_Beat_Blast_2011/04_andrew_pekler-exotic2
73049,"Concertina Music, 2005-2010",192000,02:15,Radio-Safe,5,24287,21158,4,"Don't You Want to Go to Heaven, Uncle Sam?",http://freemusicarchive.org/music/Steven_Arntson/Solo_Concertina_Music_2005-2010/Dont_You_Want_to_Go_to_Heaven_Uncle_Sam
99567,Two Travelers,320000,02:25,Radio-Safe,10,5180,3781,3,I Feel Your Pain,http://freemusicarchive.org/music/Eric__Magill/Two_Travelers/Eric__Magill_-_Two_Travelers_-_03_I_Feel_Your_Pain
108352,What's Later?,128000,01:26,Radio-Safe,12,20045,17899,1,Not Just Your Song Anymore,http://freemusicarchive.org/music/Apache_Tomcat/Whats_Later/01_Not_Just_Your_Song_Anymore
155112,The Run,320000,02:49,Radio-Safe,15,1528,1208,6,Scenery,http://freemusicarchive.org/music/Kai_Engel/The_Run/Kai_Engel_-_The_Run_-_06_Scenery
1684,"Zanzibar, New York",256000,03:50,Radio-Safe,2,4384,3288,5,Mahaba Wa Taka Nini,http://freemusicarchive.org/music/The_Sounds_of_Taraab/Zanzibar_New_York/Mahaba_Wa_Taka_Nini
4375,Live at WFMU on Joe Belock's Show on 3/25/2008,256000,05:05,Radio-Safe,12,4526,1753,1,Monkey Tongue,http://freemusicarchive.org/music/The_Moaners/Live_at_WFMU_on_Joe_Belocks_Show_on_3252008/Monkey_Tongue
5012,Edison Blue Amberol: 3896,128000,04:05,Radio-Safe,8,3911,3032,0,Clarinet squawk,http://freemusicarchive.org/music/Louisiana_Five/Edison_Blue_Amberol_3896/Clarinet_squawk
9186,live on dublab 08.02.07,256000,19:39,Radio-Safe,15,27885,27060,0,"live dublab ""sprout session"" (08.02.07)",http://freemusicarchive.org/music/High_Places/live_on_dublab_080207/live_dublab_sprout_session_080207
10035,Mussorgsky's Pictures at an Exhibition,256000,04:46,Radio-Safe,5,12303,10863,4,II. Il vecchio castello Andante,http://freemusicarchive.org/music/Skidmore_College_Orchestra/Mussorgskys_Pictures_at_an_Exhibition/II_Il_vecchio_castello_Andante
10037,Mussorgsky's Pictures at an Exhibition,256000,01:03,Radio-Safe,5,7980,6846,6,III. Tuileries Allegretto non troppo capriccioso,http://freemusicarchive.org/music/Skidmore_College_Orchestra/Mussorgskys_Pictures_at_an_Exhibition/III_Tuileries_Allegretto_non_troppo_capriccioso
10044,Mussorgsky's Pictures at an Exhibition,256000,01:52,Radio-Safe,5,10703,9583,13,Cum mortuis in lingua mortua Andante non troppo con lamento,http://freemusicarchive.org/music/Skidmore_College_Orchestra/Mussorgskys_Pictures_at_an_Exhibition/Cum_mortuis_in_lingua_mortua_Andante_non_troppo_con_lamento
10613,Phoning It In 06/15/05,128000,01:49,Radio-Safe,3,5975,4357,7,John The Revelator [traditional],http://freemusicarchive.org/music/Billy_Childish/Phoning_It_In_061505_1370/John_The_Revelator_traditional
10615,Phoning It In 06/15/05,128000,03:40,Radio-Safe,3,5775,3547,4,A To Z Of Your Heart,http://freemusicarchive.org/music/Billy_Childish/Phoning_It_In_061505_1370/A_To_Z_Of_Your_Heart
12042,Symphaty Modul,,03:20,Radio-Safe,15,2319,1494,1,Exx Fuck,http://freemusicarchive.org/music/Suhov/Symphaty_Modul/Exx_Fuck
14384,Live on WFMU with Irene Trudel 6/1/2009,256000,02:37,Radio-Safe,2,7587,6468,3,Bitter Heart,http://freemusicarchive.org/music/Zee_Avi/Live_on_WFMU_with_Irene_Trudel_612009/Bitter_Heart
15557,Slums of Heaven,320000,05:12,Radio-Safe,15,8043,1966,2,Artificial Problems,http://freemusicarchive.org/music/Smoked_Meat_Fax_Machine/Slums_of_Heaven/Artificial_Problems
16277,Arbiter Artist Samples,64000,02:53,Radio-Safe,5,14913,6584,1,"Chopin, Etude in A-flat, Op. 25, no. 1",http://freemusicarchive.org/music/Michal_Hambourg/Arbiter_Artist_Samples/hambourgchopinmp3
18597,Sophie Tucker - Singles,112000,01:00,Radio-Safe,8,5129,4134,0,International Rag,http://freemusicarchive.org/music/Sophie_Tucker_and_Al_Jolson_1942/Sophie_Tucker_-_Singles_1582/International_Rag
18690,Al Jolson,128000,02:23,Radio-Safe,8,2629,1962,0,I Dream of Jeannie with the Light Brown Hair,http://freemusicarchive.org/music/Al_Jolson/Al_Jolson/I_Dream_of_Jeannie_with_the_Light_Brown_Hair
18841,She Hate Me,192000,02:06,Radio-Safe,21,5215,3137,8,A Word from Mr Furley,http://freemusicarchive.org/music/The_Custodian_of_Records/She_Hate_Me/A_Word_from_Mr_Furley
18852,She Hate Me,192000,00:59,Radio-Safe,21,10339,7097,19,Korean BBQ,http://freemusicarchive.org/music/The_Custodian_of_Records/She_Hate_Me/Korean_BBQ
19605,Antique Phonograph Music Program 09/22/2009,256000,02:47,Radio-Safe,8,3863,2973,0,Azalea Waltz,http://freemusicarchive.org/music/Dr_Clarence_Penny/Antique_Phonograph_Music_Program_09222009/Azalea_Waltz
19674,Smokey's Secret Family live at Barbés on WFMU 9/19/2009,256000,05:44,Radio-Safe,2,4148,3705,3,Sous les Tropiques,http://freemusicarchive.org/music/Smokey_Hormel/Smokeys_Secret_Family_live_at_Barbs_on_WFMU_9192009/Sous_les_Tropiques
20053,Thank You,320000,02:31,Radio-Safe,12,1368,723,5,Neon Politik,http://freemusicarchive.org/music/The_Franks/Thank_You/Neon_Politik_1893
20055,Thank You,320000,02:47,Radio-Safe,12,2149,887,6,Swear To God,http://freemusicarchive.org/music/Emilyn_Brodsky/Thank_You/Swear_To_God
57098,Bonus Beat Blast 2011,104400,02:00,Radio-Safe,15,16051,7755,65,Space Rhythm 1,http://freemusicarchive.org/music/Secret_Circuit/Bonus_Beat_Blast_2011/65_secret_circuit-space_rhythm_1
108366,What's Later?,128000,02:32,Radio-Safe,12,17792,16060,16,Rock Cha,http://freemusicarchive.org/music/Apache_Tomcat/Whats_Later/16_Rock_Cha
125298,Best Bytes Volume 3,256000,05:56,Radio-Safe,15,11860,8791,17,Liquid Nitrogen,http://freemusicarchive.org/music/Psychadelik_Pedestrian/Best_Bytes_Volume_3/17_-_Psychadelik_Pedestrian_-_Liquid_Nitrogen
143316,The Spellbreaker EP,320000,01:55,Radio-Safe,12,9156,7443,2,The Spellbreaker,http://freemusicarchive.org/music/Tri-Tachyon/The_Spellbreaker_EP/The_Spellbreaker
143318,The Spellbreaker EP,320000,01:40,Radio-Safe,12,11953,8691,4,Hundred Years in Helheim,http://freemusicarchive.org/music/Tri-Tachyon/The_Spellbreaker_EP/Hundred_Years_in_Helheim
5158,Live at WFMU 5/5/08 on Irene Trudel's show,256000,03:46,Radio-Safe,17,7412,2854,4,Running,http://freemusicarchive.org/music/Peter_Biedermann/Live_at_WFMU_5508_on_Irene_Trudels_show/Running_1
8972,Phoning It In 04/20/05,128000,03:20,Radio-Safe,10,2657,3570,1,Love Enchanted,http://freemusicarchive.org/music/Daniel_Johnston/Phoning_It_In_042005/Love_Enchanted
10958,Live at the Isabella Stewart Gardner Museum,128000,31:57,Radio-Safe,5,8952,3308,7,"Mozart: String Quartet No. 15 in D minor, K. 421",http://freemusicarchive.org/music/Borromeo_String_Quartet/Live_at_the_Isabella_Stewart_Gardner_Museum/Mozart_String_Quartet_No_15_in_D_minor_K_421
12054,Symphaty Modul,,03:12,Radio-Safe,15,2111,1802,4,Over,http://freemusicarchive.org/music/Suhov/Symphaty_Modul/Over
15630,Brahms: Sonata in F Minor,256000,10:11,Radio-Safe,5,3148,2586,4,"Brahms: Sonata in F minor, Mvt. IV",http://freemusicarchive.org/music/Neal_and_Nancy_ODoan/Brahms_Sonata_in_F_Minor/Brahms_Sonata_in_F_minor_Mvt_IV
16271,Weingartner Premium CD Series,64000,10:02,Radio-Safe,5,19492,11512,1,"Beethoven, Symphony No.9, 2nd Mvt",http://freemusicarchive.org/music/Felix_Weingartner/Weingartner_Premium_CD_Series/beethoven9_2weingartner_vpo_editmp3
16513,Bruno Walter in Concert,64000,03:20,Radio-Safe,5,13555,7611,1,"Beethoven, Symphony No. 1, Menuetto",http://freemusicarchive.org/music/Bruno_Walter/Bruno_Walter_in_Concert/bruno_walterbeethoven1mp3
18727,Al Jolson,80000,01:52,Radio-Safe,8,5036,4785,0,Swanee,http://freemusicarchive.org/music/Al_Jolson/Al_Jolson/Swanee
18835,She Hate Me,192000,02:38,Radio-Safe,21,6006,3527,2,Long Face,http://freemusicarchive.org/music/The_Custodian_of_Records/She_Hate_Me/Long_Face
18845,She Hate Me,192000,01:46,Radio-Safe,21,9262,6884,12,Hey,http://freemusicarchive.org/music/The_Custodian_of_Records/She_Hate_Me/Hey_1062
18850,She Hate Me,192000,01:21,Radio-Safe,21,4793,2817,17,Ozone Anthem,http://freemusicarchive.org/music/The_Custodian_of_Records/She_Hate_Me/Ozone_Anthem
19192,(unreleased),160000,06:25,Radio-Safe,38,9318,8075,0,Until the Sea Shall Free Them,http://freemusicarchive.org/music/Tom_Carter/unreleased_Summer_2009/Until_the_Sea_Shall_Free_Them
32570,Phoning It In 10/05/06,128000,06:19,Radio-Safe,3,2571,1797,8,Ten Feet Of Blues [John Roundcity],http://freemusicarchive.org/music/John_Roundcity__Dooley_Wilson/Phoning_It_In_100506/John_Roundcity_and_Dooley_Wilson_-_Ten_Feet_Of_Blues
56573,"Selections, Fall 2011",128000,31:01,Radio-Safe,5,10506,6761,0,"Clarinet Quintet in A Major, K. 581 (Mozart)",http://freemusicarchive.org/music/Musicians_from_Marlboro/Selections_Fall_2011/mozart_K581
57090,Bonus Beat Blast 2011,200492,02:05,Radio-Safe,15,11964,4865,71,Nick Beat,http://freemusicarchive.org/music/Wake/Bonus_Beat_Blast_2011/71_wake-nick_beat
57114,Bonus Beat Blast 2011,183080,01:19,Radio-Safe,15,10278,5066,49,Chunk (85 bpm),http://freemusicarchive.org/music/MNSL/Bonus_Beat_Blast_2011/49_mnsl-chunk_85_bpm
57117,Bonus Beat Blast 2011,207657,01:00,Radio-Safe,15,16476,8087,46,Enterprise 1,http://freemusicarchive.org/music/Languis/Bonus_Beat_Blast_2011/46_languis-enterprise_1
57146,Bonus Beat Blast 2011,142051,00:08,Radio-Safe,15,32044,22236,16,Parisian Drums 4,http://freemusicarchive.org/music/Daedelus/Bonus_Beat_Blast_2011/16_daedelus-parisian_drums_4
57148,Bonus Beat Blast 2011,128000,03:01,Radio-Safe,15,15450,8946,14,Monte,http://freemusicarchive.org/music/comounjardin/Bonus_Beat_Blast_2011/14_como_un_jardin-monte
83701,Girl In A Tower,320000,01:51,Radio-Safe,15,13160,9069,0,Girl In A Tower,http://freemusicarchive.org/music/Textile_Audio/Girl_In_A_Tower/Girl_in_a_Tower
99566,Two Travelers,320000,03:30,Radio-Safe,10,3706,3240,2,Take On Too Much,http://freemusicarchive.org/music/Eric__Magill/Two_Travelers/Eric__Magill_-_Two_Travelers_-_02_Take_On_Too_Much
143019,Waiting for YOU,320000,07:45,Radio-Safe,4,7369,5822,17,Flowery Meadow,http://freemusicarchive.org/music/Lobo_Loco/20160910195925002/Lobo_Loco_-_17_-_Flowery_Meadow_1464
143319,The Spellbreaker EP,320000,01:09,Radio-Safe,12,14698,12502,5,Left on Deimos,http://freemusicarchive.org/music/Tri-Tachyon/The_Spellbreaker_EP/Left_on_Deimos
1042,Brave Nu World,160000,04:02,Radio-Safe,3,3691,3292,3,Big Ole Bear,http://freemusicarchive.org/music/Little_Howlin_Wolf/Brave_Nu_World/Big_Ole_Bear
3710,Live at WFMU on Brian Turner's Show on 6/10/2008,256000,04:41,Radio-Safe,3,8085,3733,2,Rise and Fall,http://freemusicarchive.org/music/Ignatz/Live_at_WFMU_on_Brian_Turners_Show_on_6102008/Rise_and_Fall
3910,Live at WFMU on Hatch's Show on 12/12/2005,256000,06:01,Radio-Safe,17,2554,1786,4,Kodak Ghosts,http://freemusicarchive.org/music/Michael_Chapman/Live_at_WFMU_on_Hatchs_Show_on_12122005/Kodak_Ghosts
